Systemic ID,Base mean DMC,Base mean IV,Fold Change,P-adjusted,Chromosome,Strand,Start,End,Gene Length,Gene Name,Product
LIC10469,2.89,6.64,0.44,0.502283216,1,-,541013,541723,236,-,hypothetical protein
LIC13400,2.89,4.71,0.61,0.769070746,1,-,4168449,4169264,271,-,hypothetical protein
LIC10899,2.87,0.27,10.68,0.413555856,1,-,1083716,1084030,104,-,hypothetical protein
LIC11818,2.82,2.17,1.30,0.869687684,1,+,2211063,2211767,234,-,hypothetical protein
LIC12835,2.82,1.28,2.21,0.6209083,1,-,3440299,3440817,172,-,hypothetical protein
LIC12582,2.81,0.81,3.46,0.684906292,1,+,3129565,3129915,116,-,ArsR family transcriptional regulator
LIC12674,2.81,1.15,2.44,0.799237771,1,+,3236672,3237136,154,-,hypothetical protein
LIC10944,2.80,4.96,0.56,0.922789027,1,-,1137595,1138482,295,-,hypothetical protein
LIC12042,2.80,2.22,1.26,0.76338584,1,-,2462493,2463176,227,-,hypothetical protein
LIC10830,2.78,3.45,0.81,0.989590424,1,-,1008772,1010337,521,-,lipoprotein
LIC11226,2.78,1.62,1.72,0.777078061,1,-,1515532,1515972,146,-,hypothetical protein
LIC13388,2.78,0.84,3.32,0.499146549,1,+,4152430,4152960,176,-,hypothetical protein
LIC12117,2.76,4.09,0.68,0.778112748,1,-,2558602,2558901,99,-,hypothetical protein
LIC10172,2.75,5.97,0.46,0.80522168,1,+,200616,201197,193,-,hypothetical protein
LIC11758,2.75,15.31,0.18,0.022265418,1,-,2151393,2151815,140,-,acyl-CoA hydrolase
LIC13357,2.75,2.19,1.26,0.827205443,1,+,4115268,4116065,265,cobS,cobalamin 5'-phosphate synthase
LIC12899,2.74,3.44,0.80,0.941196745,1,-,3513922,3514740,272,-,hypothetical protein
LIC10619,2.68,1.82,1.47,0.700782792,1,+,758373,758891,172,-,hypothetical protein
LIC11218,2.68,2.72,0.99,0.891137983,1,+,1500989,1501762,257,-,hypothetical protein
LIC13011,2.68,9.65,0.28,0.339036709,1,-,3664522,3665274,250,-,lipoprotein
LIC13167,2.66,3.46,0.77,1,1,+,3877772,3878170,132,-,hypothetical protein
LIC13358,2.66,0.52,5.16,0.261473815,1,+,4116050,4116634,194,gpmB,phosphoglycerate mutase
LIC10573,2.65,3.79,0.70,0.836965101,1,+,699190,699399,69,-,IS1533 transposase
LIC10585,2.62,3.80,0.69,0.946952964,1,-,710820,711059,79,-,hypothetical protein
LIC11307,2.62,4.31,0.61,0.853291088,1,+,1614917,1615321,134,-,hypothetical protein
LIC11506,2.62,3.92,0.67,0.946952964,1,+,1858282,1859268,328,-,outer membrane protein
LIC11020,2.60,0.49,5.25,0.502283216,1,-,1245217,1245603,128,-,hypothetical protein
LIC11833,2.60,4.23,0.61,0.728997884,1,+,2229286,2229576,96,-,hypothetical protein
LIC10687,2.59,2.73,0.95,0.942583675,1,+,832500,833078,192,-,hypothetical protein
LIC11429,2.59,4.81,0.54,0.875496759,1,+,1755504,1756601,365,-,hypothetical protein
LIC10257,2.55,3.71,0.69,0.991660653,1,+,294847,295395,182,-,MutT/nudix family protein
LIC10798,2.55,3.63,0.70,1,1,+,966692,967123,143,-,hypothetical protein
LIC11936,2.55,1.55,1.64,0.722254306,1,-,2340447,2340641,64,-,hypothetical protein
LIC13332,2.55,7.97,0.32,0.382676152,1,-,4088626,4088868,80,-,ferredoxin
LIC10504,2.53,3.73,0.68,0.836965101,1,+,600973,601719,248,-,hypothetical protein
LIC10832,2.53,4.77,0.53,0.6904365,1,+,1011880,1012251,123,-,hypothetical protein
LIC11120,2.53,2.93,0.86,0.933770306,1,+,1383277,1383579,100,-,hypothetical protein
LIC11763,2.53,1.80,1.41,0.974886803,1,+,2155377,2155811,144,-,hypothetical protein
LIC12699,2.53,2.48,1.02,1,1,-,3283987,3284325,112,-,hypothetical protein
LIC12977,2.53,1.67,1.51,0.846380331,1,-,3615242,3615487,81,-,hypothetical protein
LIC10797,2.51,1.72,1.46,0.777490411,1,+,966402,966626,74,-,lipoprotein
LIC10249,2.48,2.27,1.09,1,1,+,283507,284688,393,-,RNA methyltransferase
LIC12068,2.48,5.04,0.49,0.576887441,1,-,2506139,2506360,73,-,hypothetical protein
LIC13051,2.48,2.65,0.93,0.880686555,1,+,3723659,3724414,251,-,ComFC-like protein
LIC11125,2.46,4.94,0.50,0.728997884,1,-,1389130,1390092,320,-,GGDEF family protein
LIC12764,2.46,2.48,0.99,0.982949342,1,-,3369098,3370780,560,ilvB,acetolactate synthase I large subunit
LIC10355,2.44,1.85,1.32,1,1,-,401201,403510,769,-,hypothetical protein
LIC10676,2.44,1.89,1.29,1,1,+,820859,821530,223,-,heme exporter protein B
LIC12612,2.44,15.11,0.16,0.002498257,1,-,3162015,3162233,72,-,hypothetical protein
LIC10684,2.42,3.94,0.61,0.848117213,1,+,827655,828014,119,-,cytochrome c
LIC10839,2.42,0.27,8.99,0.327928442,1,+,1018975,1019382,135,-,hypothetical protein
LIC11053,2.42,1.30,1.86,0.832321781,1,-,1298134,1298796,220,-,hypothetical protein
LIC12809,2.42,2.36,1.02,1,1,-,3414935,3415180,81,-,hypothetical protein
LIC10652,2.37,2.48,0.95,1,1,+,796409,797101,230,-,ubiquinone/menaquinone methyltransferase
LIC12609,2.37,8.00,0.30,0.227025509,1,-,3159185,3159523,112,-,hypothetical protein
LIC10466,2.35,1.06,2.22,0.657818386,1,-,537545,537928,127,-,hypothetical protein
LIC13247,2.35,14.10,0.17,0.017851757,1,+,3982409,3983524,371,-,hypothetical protein
LIC11842,2.32,4.08,0.57,0.779788235,1,+,2237730,2237930,66,-,hypothetical protein
LIC10420,2.30,2.07,1.11,0.980228478,1,-,478459,479760,433,-,DNA helicase II
LIC13054,2.30,1.07,2.14,0.726790873,1,+,3728126,3728344,72,-,hypothetical protein
LIC10109,2.28,0.25,9.22,0.517128082,1,-,128049,128318,89,-,hypothetical protein
LIC11056,2.28,2.48,0.92,0.977157254,1,-,1301205,1301768,187,-,hypothetical protein
LIC11094,2.28,0.00,,0.215447322,1,+,1350697,1350882,61,-,hypothetical protein
LIC10527,2.28,0.25,9.20,0.118507096,1,-,636772,637398,208,arsC,arsenate reductase
LIC10822,2.28,0.00,,0.040009703,1,-,993739,994362,207,-,hypothetical protein
LIC12939,2.25,2.48,0.91,1,1,-,3568947,3569243,98,-,hypothetical protein
LIC10331,2.21,1.40,1.58,0.8892324,1,-,376109,377497,462,-,sugar transferase
LIC10820,2.21,1.92,1.15,0.974886803,1,+,991747,991935,62,-,hypothetical protein
LIC12959,2.21,3.83,0.58,0.775608226,1,+,3591208,3591420,70,-,hypothetical protein
LIC10416,2.18,1.40,1.56,0.752169776,1,+,474831,475049,72,-,hypothetical protein
LIC10720,2.18,0.29,7.41,0.243918822,1,+,875998,876240,80,-,hypothetical protein
LIC10872,2.17,2.35,0.92,0.977157254,1,-,1055116,1055328,70,-,hypothetical protein
LIC13420,2.17,5.67,0.38,0.388336219,1,+,4196323,4197210,295,hycD,hydrogenase subunit
LIC10810,2.14,3.78,0.57,0.8892324,1,-,981378,982091,237,-,hypothetical protein
LIC11174,2.14,2.95,0.73,0.985177549,1,-,1443941,1444138,65,-,hypothetical protein
LIC12594,2.13,1.37,1.55,1,1,+,3143092,3143379,95,-,hypothetical protein
LIC10796,2.11,3.88,0.55,0.991660653,1,+,966137,966400,87,-,hypothetical protein
LIC11002,2.11,2.41,0.88,0.936615403,1,+,1219982,1220170,62,-,IS1533 transposase
LIC11526,2.11,2.55,0.83,0.936615403,1,-,1887070,1887432,120,cheY,chemotaxis response regulator
LIC13124,2.11,1.05,2.01,0.574233932,1,-,3823170,3823249,80,tRNA-Val-GAC,Val tRNA
LIC10146,2.10,4.22,0.50,0.728997884,1,+,176195,176380,61,-,hypothetical protein
LIC10479,2.10,1.99,1.06,0.974886803,1,-,552776,554374,532,-,hypothetical protein
LIC10563,2.10,5.82,0.36,0.47186393,1,+,689171,689947,258,senC,SenC
LIC12595,2.10,2.61,0.80,0.980707913,1,+,3144882,3145832,316,-,fumarylacetoacetate hydrolase family protein
LIC10435,2.07,3.55,0.58,0.8974382,1,+,496279,496782,167,-,hypothetical protein
LIC12890,2.07,2.88,0.72,1,1,+,3491722,3492231,169,-,hypothetical protein
LIC11019,2.05,4.21,0.49,0.729231544,1,-,1244705,1245229,174,-,lipoprotein
LIC13304,2.05,0.76,2.68,0.688744682,1,-,4051956,4052141,61,-,hypothetical protein
LIC12420,2.01,3.35,0.60,0.746698405,1,-,2936234,2936812,192,-,hypothetical protein
LIC12911,2.01,1.32,1.52,0.966614011,1,+,3536462,3537565,367,-,hypothetical protein
LIC12917,1.98,1.30,1.52,0.832503031,1,+,3542494,3542766,90,-,hypothetical protein
LIC20081,1.98,1.87,1.06,0.918016128,2,-,91097,91675,192,-,TetR family transcriptional regulator
LIC11087,1.96,1.53,1.29,1,1,-,1342839,1343717,292,-,lipoprotein
LIC13171,1.96,1.80,1.09,0.970097205,1,+,3882926,3883150,74,-,hypothetical protein
LIC10436,1.94,2.44,0.79,1,1,+,497272,497490,72,-,hypothetical protein
LIC12530,1.94,0.76,2.54,0.688744682,1,+,3068122,3068466,114,-,hypothetical protein
LIC10908,1.91,1.67,1.15,1,1,+,1092059,1092268,69,-,hypothetical protein
LIC11114,1.91,1.28,1.49,1,1,+,1376518,1376712,64,-,hypothetical protein
LIC10183,1.91,9.96,0.19,0.174116391,1,+,210543,210905,120,-,hypothetical protein
LIC10487,1.91,1.40,1.36,0.752453036,1,+,564763,565245,160,-,hypothetical protein
LIC11297,1.91,1.67,1.14,0.848117213,1,+,1604098,1604478,126,-,cyclopropane-fatty-acyl-phospholipid synthase/methyltransferase
LIC11651,1.91,2.38,0.80,0.983072934,1,-,2017543,2017818,91,-,hypothetical protein
LIC12999,1.91,3.55,0.54,0.8974382,1,-,3646206,3647414,402,-,hypothetical protein
LIC13226,1.91,0.81,2.37,0.502283216,1,-,3959068,3959382,104,-,hypothetical protein
LIC20263,1.91,3.20,0.60,0.989003564,2,-,331031,331408,125,-,hypothetical protein
LIC10248,1.89,0.81,2.34,0.755187957,1,+,283000,283446,148,-,ankyrin
LIC10892,1.89,1.87,1.01,1,1,-,1075408,1076220,270,-,biopolymer transport exbB-like protein
LIC11225,1.87,1.80,1.04,0.918016128,1,-,1514927,1515190,87,-,hypothetical protein
LIC11502,1.87,5.31,0.35,0.668162315,1,-,1853404,1853844,146,-,hypothetical protein
LIC13042,1.87,4.73,0.39,0.712436446,1,+,3713784,3714062,92,-,hypothetical protein
LIC12472,1.84,3.00,0.61,0.862038838,1,-,2994211,2994567,118,-,acetyltransferase
LIC12518,1.84,3.78,0.49,0.706383573,1,-,3048890,3049309,139,-,hypothetical protein
LIC13241,1.84,6.45,0.29,0.634349695,1,+,3977889,3978296,135,-,hypothetical protein
LIC10291,1.80,0.84,2.15,0.848117213,1,+,334521,335024,167,-,hypothetical protein
LIC10328,1.80,0.81,2.22,0.848117213,1,-,373574,373873,99,-,hypothetical protein
LIC12351,1.80,0.83,2.16,0.848117213,1,+,2846481,2846669,62,-,hypothetical protein
LIC20234,1.80,1.84,0.98,0.970097205,2,-,297462,297920,152,-,cytoplasmic membrane protein
LIC10100,1.77,3.00,0.59,0.933770306,1,-,119602,119805,67,-,hypothetical protein
LIC10341,1.77,2.23,0.80,1,1,-,387955,388140,61,-,hypothetical protein
LIC10604,1.77,5.44,0.33,0.52812003,1,+,739456,739959,167,-,hypothetical protein
LIC12559,1.77,2.74,0.65,0.933957847,1,-,3100454,3100975,173,-,hypothetical protein
LIC13000,1.77,2.93,0.61,0.933770306,1,-,3647411,3648292,293,-,hypothetical protein
LIC13186,1.77,1.87,0.95,1,1,-,3899524,3900024,166,-,hypothetical protein
LIC11829,1.73,1.35,1.28,0.966614011,1,-,2225486,2225559,74,tRNA-Cys-GCA,Cys tRNA
LIC11908,1.73,6.48,0.27,0.256474457,1,+,2305031,2305282,83,-,hypothetical protein
LIC12088,1.73,4.66,0.37,0.608657316,1,+,2526970,2527392,140,-,response regulator
LIC12343,1.73,2.19,0.79,1,1,+,2837681,2838214,177,-,hypothetical protein
LIC12439,1.73,1.65,1.05,1,1,-,2959469,2959735,88,-,hypothetical protein
LIC12920,1.73,3.42,0.51,0.746773558,1,+,3544609,3544797,62,-,hypothetical protein
LIC20150,1.73,3.27,0.53,0.817435222,2,-,181966,182283,105,-,hypothetical protein
LIC10188,1.71,3.22,0.53,0.985177549,1,+,215772,215960,62,-,hypothetical protein
LIC10611,1.69,2.61,0.65,0.848117213,1,+,749410,749661,83,-,hypothetical protein
LIC10674,1.69,1.35,1.25,1,1,-,819364,819795,143,-,hypothetical protein
LIC11692,1.69,1.62,1.04,1,1,+,2055610,2055840,76,-,hypothetical protein
LIC12642,1.69,2.19,0.77,0.901719621,1,+,3201187,3201645,152,-,hypothetical protein
LIC13158,1.69,1.58,1.07,1,1,+,3869552,3869740,62,-,hypothetical protein
LIC13380,1.69,2.59,0.65,0.848117213,1,+,4143842,4144060,72,-,hypothetical protein
LIC10169,1.66,5.23,0.32,0.637729953,1,+,199526,199828,100,-,hypothetical protein
LIC10591,1.64,2.93,0.56,0.785396286,1,-,722043,722363,106,cutA,periplasmic divalent cation tolerance
LIC10943,1.64,3.55,0.46,0.678951284,1,-,1135774,1136403,209,-,hypothetical protein
LIC10261,1.64,2.19,0.75,0.930367289,1,-,298834,299175,113,-,hypothetical protein
LIC12584,1.60,0.74,2.15,0.942729818,1,-,3130224,3130478,84,-,hypothetical protein
LIC10493,1.57,0.49,3.17,0.6202783,1,-,574511,575152,213,-,hypothetical protein
LIC10683,1.57,1.43,1.10,0.966614011,1,+,827338,827655,105,mauL,methylamine utilization protein
LIC10890,1.57,1.05,1.49,0.87195047,1,-,1074549,1074959,136,-,hypothetical protein
LIC12218,1.57,4.55,0.35,0.528935878,1,+,2676330,2677589,419,-,histidine kinase sensor protein
LIC12483,1.57,1.57,1.00,1,1,-,3010671,3011501,276,-,hypothetical protein
LIC12697,1.57,1.43,1.10,0.966614011,1,-,3283080,3283268,62,-,hypothetical protein
LIC10496,1.53,1.66,0.92,1,1,-,577711,579240,509,-,hypothetical protein
LIC11252,1.53,3.72,0.41,0.614971701,1,-,1545848,1546555,235,-,hypothetical protein
LIC13119,1.53,3.56,0.43,0.679439503,1,-,3817224,3817625,133,-,hypothetical protein
LIC10243,1.50,2.55,0.59,1,1,-,278562,278795,77,-,hypothetical protein
LIC10499,1.50,3.76,0.40,0.777078061,1,+,586849,587388,179,-,outer membrane protein
LIC10826,1.50,1.92,0.78,1,1,+,1004318,1004920,200,-,lipoprotein
LIC13455,1.50,1.89,0.80,1,1,-,4233256,4233609,117,-,hypothetical protein
LIC11088,1.49,2.41,0.62,0.740239958,1,-,1343689,1344888,399,-,cytochrome c peroxidase
LIC10170,1.46,9.45,0.15,0.073469178,1,+,200018,200251,77,-,hypothetical protein
LIC11044,1.46,2.73,0.53,0.920160204,1,-,1283897,1284412,171,-,hypothetical protein
LIC11785,1.43,2.13,0.67,0.980707913,1,-,2176526,2176750,74,-,hypothetical protein
LIC11891,1.43,2.32,0.62,1,1,-,2289309,2289683,124,-,hypothetical protein
LIC12376,1.43,2.48,0.58,1,1,-,2880647,2880949,100,-,hypothetical protein
LIC12593,1.43,3.32,0.43,0.887866199,1,-,3142461,3142545,85,tRNA-Leu-TAG,Leu tRNA
LIC10819,1.37,2.48,0.55,0.846380331,1,-,991122,991310,62,-,hypothetical protein
LIC11878,1.37,0.29,4.63,0.636507589,1,+,2274255,2274722,155,-,hypothetical protein
LIC12583,1.37,0.54,2.52,0.827205443,1,-,3130033,3130221,62,-,hypothetical protein
LIC13140,1.37,1.77,0.77,0.970097205,1,+,3851000,3851257,85,-,hypothetical protein
LIC13373,1.37,2.65,0.51,0.848117213,1,-,4136249,4136449,66,-,hypothetical protein
LIC10306,1.32,0.76,1.73,1,1,-,346549,346929,126,-,hypothetical protein
LIC10556,1.32,0.52,2.56,0.922789027,1,+,680157,680447,96,-,hypothetical protein
LIC10871,1.32,2.93,0.45,0.702402272,1,-,1054511,1055119,202,-,hypothetical protein
LIC11029,1.32,0.81,1.63,1,1,-,1268775,1269086,103,-,hypothetical protein
LIC11772,1.32,0.25,5.35,0.748189301,1,-,2163130,2163405,91,-,hypothetical protein
LIC12473,1.32,2.21,0.60,0.826681974,1,-,2994600,2994875,91,-,hypothetical protein
LIC13069,1.32,1.11,1.20,1,1,-,3745261,3745533,90,-,"transposase, ISlin1"
LIC10555,1.30,3.27,0.40,0.818531415,1,+,679732,680166,144,-,hypothetical protein
LIC11086,1.30,2.95,0.44,0.862038838,1,-,1341853,1342839,328,-,hypothetical protein
LIC12509,1.30,2.90,0.45,0.862038838,1,+,3038710,3039027,105,-,hypothetical protein
LIC12879,1.28,2.28,0.56,0.706383573,1,+,3475407,3475670,87,-,hypothetical protein
LIC10176,1.25,20.18,0.06,1.52E-05,1,+,204743,205177,144,-,hypothetical protein
LIC10696,1.25,2.34,0.54,0.846380331,1,-,844221,845051,276,-,hypothetical protein
LIC10945,1.25,1.18,1.06,0.959236409,1,+,1138702,1138956,84,-,hypothetical protein
LIC11184,1.25,3.51,0.36,0.681167841,1,+,1457272,1457871,199,-,lipoprotein
LIC11525,1.25,2.53,0.50,0.846380331,1,-,1886699,1887073,124,-,anti-sigma factor antagonist
LIC12054,1.25,2.85,0.44,0.848117213,1,+,2488124,2488459,111,-,hypothetical protein
LIC12428,1.25,9.98,0.13,0.02034973,1,-,2947562,2948287,241,phnL,ABC transporter ATP-binding protein
LIC13024,1.25,1.35,0.93,1,1,+,3686669,3687037,122,-,hypothetical protein
LIC10171,1.23,3.73,0.33,0.834895048,1,+,200248,200574,108,-,hypothetical protein
LIC13440,1.23,0.56,2.18,0.491947219,1,+,4217640,4217825,61,-,hypothetical protein
LIC10133,1.16,0.25,4.69,0.746773558,1,-,159692,159928,78,-,hypothetical protein
LIC10781,1.16,0.29,3.94,0.746773558,1,-,949924,950229,101,-,transposase
LIC20257,1.16,0.99,1.17,1,2,+,323845,324417,190,-,hypothetical protein
LIC10893,1.12,0.25,4.52,0.887866199,1,-,1076584,1077120,178,-,hypothetical protein
LIC10939,1.12,1.67,0.67,0.857824316,1,-,1132755,1133387,210,-,hypothetical protein
LIC12272,1.12,1.88,0.59,0.777794143,1,+,2744396,2744602,68,-,hypothetical protein
LIC12616,1.12,10.31,0.11,0.003543008,1,-,3164457,3164981,174,-,hypothetical protein
LIC12962,1.12,0.59,1.90,1,1,+,3598226,3598489,87,-,hypothetical protein
LIC13007,1.12,0.78,1.43,1,1,-,3659609,3660091,160,-,hypothetical protein
LIC10494,1.09,2.16,0.51,0.901529834,1,-,575154,575849,231,-,lipoprotein
LIC10682,1.09,2.75,0.40,0.848117213,1,+,826217,827305,362,mauG,methylamine utilization protein/cytochrome c peroxidase
LIC11236,1.09,3.40,0.32,0.683662267,1,+,1528869,1529198,109,-,hypothetical protein
LIC12050,1.09,1.28,0.85,1,1,+,2480537,2481712,391,-,hypothetical protein
LIC12767,1.09,1.65,0.66,1,1,-,3372725,3372964,79,-,hypothetical protein
LIC12799,1.09,0.54,2.01,0.823842964,1,-,3405758,3406156,132,-,hypothetical protein
LIC12910,1.09,0.25,4.41,0.627594134,1,+,3535328,3536461,377,-,hypothetical protein
LIC13454,1.09,0.00,,0.319297449,1,-,4232730,4233032,100,-,hypothetical protein
LIC10412,1.05,2.19,0.48,0.826167946,1,+,469667,469864,65,-,hypothetical protein
LIC10422,1.05,2.19,0.48,0.826167946,1,-,482399,482668,89,-,hypothetical protein
LIC11337,1.05,0.25,4.24,0.746698405,1,-,1649307,1649513,68,-,hypothetical protein
LIC12735,1.05,1.91,0.55,0.883795317,1,+,3330895,3331314,139,-,hypothetical protein
LIC13081,1.05,2.75,0.38,0.694404166,1,+,3766017,3766490,157,-,hypothetical protein
LIC13170,1.05,0.29,3.56,0.746698405,1,-,3881790,3882317,175,-,hypothetical protein
LIC13352,1.05,1.08,0.97,1,1,+,4109993,4110196,67,-,hypothetical protein
LIC10691,1.02,0.00,,0.195616125,1,+,837891,838385,164,-,hypothetical protein
LIC12081,1.02,0.00,,0.195616125,1,-,2520023,2520208,61,-,hypothetical protein
LIC20189,1.02,0.54,1.89,0.5931584,2,+,240473,240844,123,-,hypothetical protein
LIC10597,0.96,1.57,0.61,0.856988562,1,-,730390,730692,100,-,hypothetical protein
LIC11190,0.96,0.00,,0.645820574,1,-,1466672,1467145,157,-,hypothetical protein
LIC11582,0.96,0.00,,0.645820574,1,+,1942088,1942315,75,-,hypothetical protein
LIC13291,0.96,0.25,3.87,0.887866199,1,-,4035142,4035654,170,-,ankyrin
LIC10758,0.89,1.06,0.84,1,1,-,922306,922518,70,-,hypothetical protein
LIC10777,0.89,0.54,1.65,0.919383283,1,+,946524,946721,65,-,hypothetical protein
LIC10824,0.89,0.79,1.12,1,1,-,996107,996991,294,-,hypothetical protein
LIC10840,0.89,0.00,,0.460079465,1,+,1019932,1020165,77,-,hypothetical protein
LIC11043,0.89,0.83,1.07,1,1,-,1282914,1283306,130,-,hypothetical protein
LIC11078,0.89,1.11,0.80,1,1,-,1330614,1331306,230,-,hypothetical protein
LIC11269,0.89,0.54,1.65,0.919383283,1,-,1568439,1568624,61,-,hypothetical protein
LIC11314,0.89,2.75,0.32,0.694404166,1,+,1622149,1622712,187,-,hypothetical protein
LIC11316,0.89,1.08,0.82,1,1,+,1623615,1623974,119,-,hypothetical protein
LIC12261,0.89,0.52,1.72,0.919383283,1,+,2731927,2732334,135,-,hypothetical protein
LIC12517,0.89,4.39,0.20,0.327928442,1,+,3047417,3047821,134,-,hypothetical protein
LIC12889,0.89,1.13,0.78,1,1,-,3491355,3491678,107,-,hypothetical protein
LIC13290,0.89,1.35,0.66,1,1,-,4034804,4035145,113,-,hypothetical protein
LIC13421,0.89,2.43,0.37,0.740239958,1,+,4197229,4197849,206,-,hypothetical protein
LIC10173,0.84,26.48,0.03,2.28E-09,1,+,202322,202936,204,-,hypothetical protein
LIC10305,0.84,0.29,2.87,0.887866199,1,-,346176,346370,64,-,hypothetical protein
LIC10392,0.84,0.00,,0.645820574,1,-,450508,450702,64,-,hypothetical protein
LIC10410,0.84,4.15,0.20,0.310831231,1,-,468215,468400,61,-,hypothetical protein
LIC10660,0.84,2.09,0.41,0.706383573,1,-,806241,806981,246,-,hypothetical protein
LIC11449,0.84,0.54,1.57,1,1,-,1787130,1787717,195,-,"transposase, ISlin1"
LIC11902,0.84,0.29,2.87,0.887866199,1,-,2299384,2299662,92,-,hypothetical protein
LIC12053,0.84,1.15,0.73,0.942583675,1,+,2487595,2488140,181,-,hypothetical protein
LIC12836,0.84,6.26,0.13,0.057385734,1,+,3441458,3441778,106,-,hypothetical protein
LIC13335,0.84,1.92,0.44,0.777490411,1,+,4091720,4091959,79,-,hypothetical protein
LIC10307,0.82,2.48,0.33,0.846380331,1,-,347214,348191,325,-,lipoprotein
LIC10886,0.82,0.27,3.04,0.624896072,1,+,1071340,1071720,126,-,"transposase, ISlin1"
LIC11103,0.82,1.67,0.49,1,1,-,1360478,1361611,377,-,alpha/beta fold family hydrolase
LIC11170,0.82,0.84,0.98,0.848117213,1,-,1438469,1438762,97,-,hypothetical protein
LIC12283,0.82,1.06,0.77,0.956717011,1,+,2754933,2755475,180,-,hypothetical protein
LIC12606,0.82,7.93,0.10,0.086450117,1,-,3157349,3157693,114,-,hypothetical protein
LIC12882,0.82,1.01,0.81,0.956472856,1,+,3479111,3479299,62,-,hypothetical protein
LIC10292,0.68,1.40,0.49,0.945916649,1,+,335410,335682,90,-,hypothetical protein
LIC10569,0.68,3.78,0.18,0.375332174,1,-,693905,694444,179,-,hypothetical protein
LIC10891,0.68,0.00,,0.643501591,1,-,1074962,1075399,145,-,hypothetical protein
LIC10942,0.68,0.52,1.32,1,1,-,1134751,1135605,284,-,hypothetical protein
LIC10981,0.68,0.29,2.32,0.887866199,1,-,1187339,1187644,101,-,"transposase, IS1501"
LIC11428,0.68,0.54,1.27,1,1,+,1755100,1755507,135,capC,capsule biosynthesis protein
LIC11471,0.68,2.14,0.32,0.706383573,1,-,1819711,1820070,119,-,"transposase, ISlin1"
LIC13446,0.68,0.56,1.21,1,1,+,4223540,4224046,168,-,hypothetical protein
